waypoint1	waypoint2	distance_m	duration_s
p293	p312	15397907	0
p389	p177	6687208	0
p268	p165	10928756	0
p0	p133	11212226	0
p12	p14	13952791	0
p121	p366	9635779	0
p274	p139	6995551	0
p394	p187	14222756	0
p10	p335	9985818	0
p13	p43	3474831	0
p56	p52	8247030	0
p393	p216	14224671	0
p72	p203	14178507	0
p178	p78	9305699	0
p233	p203	14596832	0
p68	p177	6825186	0
p45	p283	13962395	0
p211	p393	11230155	0
p311	p301	6207788	0
p218	p100	1745683	0
p92	p281	5693943	0
p282	p146	8506577	0
p179	p144	319018	0
p9	p378	6980333	0
p352	p215	310491	0
p377	p352	9586332	0
p199	p166	13987131	0
p124	p288	3065385	0
p168	p164	1312065	0
p174	p245	3192621	0
p58	p313	11064427	0
p141	p199	125338	0
p163	p294	1168753	0
p386	p92	5675084	0
p363	p160	4252698	0
p316	p283	2940592	0
p292	p260	5157649	0
p187	p274	11988347	0
p299	p276	11827319	0
p161	p230	9469520	0
p172	p253	1216128	0
p286	p85	11519160	0
p140	p268	10589065	0
p36	p85	1953228	0
p110	p20	12985805	0
p249	p212	3240338	0
p51	p17	8286832	0
p241	p35	3321590	0
p306	p167	6855344	0
p295	p183	1026111	0
p196	p270	4912665	0
p375	p128	9234763	0
p83	p382	6735190	0
p229	p263	11491763	0
p90	p111	7135803	0
p90	p178	6040097	0
p191	p116	6019812	0
p367	p97	1407446	0
p47	p295	14804391	0
p128	p84	11988497	0
p343	p276	10527719	0
p143	p354	1955743	0
p76	p319	1135841	0
p242	p191	10817009	0
p110	p196	4832014	0
p57	p146	57439	0
p32	p225	5828248	0
p109	p78	4179348	0
p207	p16	11610473	0
p15	p97	4328568	0
p94	p244	13513390	0
p220	p384	13518298	0
p153	p17	4787403	0
p179	p196	7662641	0
p394	p87	131503	0
p98	p250	9682960	0
p44	p64	9685304	0
p81	p225	14749369	0
p99	p171	11280606	0
p256	p322	7772629	0
p294	p270	12645797	0
p368	p341	11016427	0
p228	p273	2750415	0
p253	p227	13940239	0
p145	p34	3538108	0
p83	p162	12694606	0
p275	p381	11918160	0
p141	p329	12971311	0
p324	p181	10155926	0
p299	p238	1754583	0
p329	p303	3128069	0
p187	p257	14140005	0
p259	p166	3222348	0
p385	p189	9874425	0
p384	p381	14337001	0
p69	p364	13055475	0
p99	p279	7420616	0
p241	p238	15998307	0
p242	p262	10831740	0
p230	p208	1469527	0
p286	p109	1691511	0
p291	p398	8721882	0
p286	p305	1414533	0
p39	p223	5028814	0
p19	p396	3727493	0
p122	p388	9182137	0
p173	p390	10553345	0
p80	p5	6649255	0
p98	p258	14498587	0
p25	p350	7595719	0
p21	p108	3245277	0
p110	p284	5495368	0
p331	p209	8334359	0
p189	p129	10656944	0
p224	p87	8246757	0
p193	p147	8779908	0
p56	p318	483857	0
p365	p85	8324075	0
p91	p250	12733838	0
p9	p132	11636216	0
p124	p115	142819	0
p387	p213	10076635	0
p368	p16	5959379	0
p166	p258	6058474	0
p287	p223	11259599	0
p228	p293	6097193	0
p353	p258	809314	0
p314	p300	8520545	0
p90	p192	6984135	0
p80	p167	7752922	0
p343	p236	3156412	0
p361	p8	5735507	0
p142	p345	14565835	0
p0	p94	629684	0
p282	p364	13891783	0
p9	p175	5223732	0
p87	p115	14300430	0
p258	p272	12593343	0
p340	p145	7690535	0
p361	p6	7442388	0
p332	p226	1905768	0
p390	p382	4819912	0
p90	p135	8824739	0
p69	p189	1109406	0
p312	p252	7760691	0
p12	p176	11399586	0
p81	p29	9566558	0
p55	p169	10676891	0
p348	p366	1912090	0
p3	p167	4203705	0
p208	p23	16006656	0
p104	p160	372572	0
p220	p172	8650428	0
p231	p339	15302212	0
p39	p7	9862039	0
p182	p71	9255698	0
p6	p355	7805878	0
p183	p245	2469386	0
p241	p230	9832992	0
p75	p145	2005660	0
p328	p66	10309639	0
p339	p177	13063121	0
p18	p276	8646297	0
p385	p86	7460698	0
p46	p232	5465859	0
p190	p122	15940814	0
p337	p114	14282977	0
p339	p5	16076640	0
p206	p225	273343	0
p222	p353	8166290	0
p94	p35	10117188	0
p7	p300	5459167	0
p119	p22	13824133	0
p331	p183	14297861	0
p326	p144	15493872	0
p167	p120	7852782	0
p77	p229	10052814	0
p292	p271	9774153	0
p19	p241	2906575	0
p126	p42	1444452	0
p46	p318	11271062	0
p347	p196	223564	0
p10	p82	6298312	0
p185	p39	1072593	0
p369	p295	8802886	0
p178	p244	14237672	0
p304	p373	15566021	0
p136	p274	13288312	0
p381	p297	4716840	0
p55	p96	11433331	0
p38	p50	12880932	0
p11	p131	7752819	0
p282	p302	6603330	0
p232	p100	14063145	0
p112	p179	4131563	0
p127	p4	8011723	0
p287	p6	15130785	0
p75	p166	2249600	0
p146	p79	491377	0
p14	p86	3080318	0
p172	p14	2637428	0
p343	p68	2566477	0
p186	p64	7796500	0
p45	p117	11577567	0
p287	p345	3659764	0
p42	p245	11998776	0
p61	p160	9078412	0
p25	p314	45363	0
p51	p194	7353819	0
p320	p49	1758610	0
p249	p48	8220666	0
p231	p391	4658041	0
p192	p245	9096799	0
p98	p319	5528045	0
p380	p371	12236400	0
p198	p323	641254	0
p205	p108	4797004	0
p248	p280	3312900	0
p229	p373	14773731	0
p122	p214	1735664	0
p205	p280	4791955	0
p25	p189	11588146	0
p276	p5	6341389	0
p333	p81	1327343	0
p113	p1	1226831	0
p189	p367	4136242	0
p10	p109	9120494	0
p343	p59	15432041	0
p80	p100	13693845	0
p61	p1	10041819	0
p134	p288	15941669	0
p184	p187	12696719	0
p161	p160	4588361	0
p179	p109	4989599	0
p199	p51	7178944	0
p386	p39	5797339	0
p219	p132	16032146	0
p107	p78	8451023	0
p347	p294	10577583	0
p397	p320	481380	0
p92	p278	9534576	0
p136	p152	7502187	0
p341	p52	14191722	0
p323	p177	15122794	0
p288	p235	1815799	0
p361	p398	11980292	0
p276	p338	5605997	0
p38	p249	4377768	0
p29	p67	5038682	0
p107	p131	12470159	0
p168	p274	2096296	0
p148	p158	9176313	0
p168	p345	15841717	0
p88	p328	13411976	0
p131	p175	4233853	0
p137	p317	12986522	0
p351	p335	10742551	0
p109	p52	9433715	0
p334	p128	13743546	0
p396	p14	5751171	0
p27	p370	11868498	0
p395	p329	6545961	0
p267	p42	12609970	0
p199	p274	15859754	0
p291	p288	13119526	0
p191	p72	8557853	0
p91	p237	3261466	0
p384	p145	9502936	0
p168	p268	10299576	0
p124	p78	9403936	0
p0	p123	1977811	0
p112	p244	6623920	0
p139	p391	10790120	0
p103	p335	13704195	0
p220	p356	9068873	0
p101	p247	12069044	0
p309	p288	2401659	0
p92	p318	6712088	0
p251	p262	14314697	0
p286	p390	7017919	0
p83	p307	15268879	0
p172	p388	9695442	0
p397	p251	5601643	0
p348	p79	8592007	0
p3	p372	11336375	0
p396	p390	8255947	0
p286	p186	15655190	0
p134	p82	3830409	0
p265	p267	11893328	0
p326	p399	621261	0
p80	p260	1465379	0
p61	p267	14540793	0
p378	p356	14657112	0
p211	p285	14677764	0
p68	p151	7708792	0
p112	p264	2069126	0
p257	p205	6086437	0
p192	p248	15151805	0
p331	p241	1517179	0
p396	p384	16068833	0
p398	p64	9572036	0
p303	p244	2574440	0
p223	p379	15280715	0
p257	p267	13869579	0
p376	p110	4600979	0
p158	p129	12949128	0
p139	p245	9930295	0
p258	p382	14346544	0
p315	p273	11853169	0
p325	p106	8437466	0
p163	p64	13060623	0
p343	p221	12717464	0
p358	p97	12906085	0
p199	p313	6936470	0
p23	p322	7847087	0
p42	p311	4635657	0
p238	p176	7045557	0
p90	p383	4617065	0
p183	p97	7322781	0
p242	p143	12416802	0
p177	p48	9523225	0
p328	p271	971253	0
p361	p217	11418055	0
p286	p63	4966216	0
p343	p181	4517190	0
p50	p23	1448030	0
p43	p379	12161808	0
p339	p340	2032490	0
p57	p303	3857796	0
p162	p109	6458789	0
p319	p102	2126868	0
p232	p92	5962878	0
p170	p36	5208434	0
p140	p331	915227	0
p238	p131	12851117	0
p362	p246	11551974	0
p38	p81	1318094	0
p343	p195	15156287	0
p231	p145	2341739	0
p47	p252	13663363	0
p158	p84	2994306	0
p210	p317	10738740	0
p232	p150	8178428	0
p254	p204	15846692	0
p206	p294	7517935	0
p329	p35	8026503	0
p216	p97	13134175	0
p239	p129	4385804	0
p303	p344	11847211	0
p293	p160	13342396	0
p326	p279	7575321	0
p268	p150	14473443	0
p90	p285	11028148	0
p24	p331	7233511	0
p74	p123	16069036	0
p158	p71	8664665	0
p242	p213	1785447	0
p105	p325	6187113	0
p10	p162	12025337	0
p264	p41	10287031	0
p60	p396	11447813	0
p239	p67	11025099	0
p243	p269	3872666	0
p44	p283	9140995	0
p125	p235	7965512	0
p313	p102	7007649	0
p387	p210	6407655	0
p106	p282	3999731	0
p99	p364	2750622	0
p201	p71	14940517	0
p311	p393	10511605	0
p90	p128	9280037	0
p328	p234	7524199	0
p225	p269	3512571	0
p152	p357	1016807	0
p95	p70	811578	0
p124	p357	3348707	0
p103	p252	11415555	0
p267	p304	12150949	0
p174	p64	13157289	0
p141	p165	10944316	0
p360	p377	5811320	0
p135	p116	3428472	0
p210	p227	10515244	0
p3	p103	4737461	0
p187	p145	10564203	0
p284	p160	6112922	0
p236	p194	11837491	0
p265	p353	14636546	0
p241	p380	10024067	0
p184	p247	9751483	0
p19	p333	13582260	0
p2	p348	11895623	0
p276	p230	10249431	0
p355	p5	10461492	0
p105	p273	16077518	0
p396	p269	4563579	0
p279	p393	14477234	0
p275	p50	9894722	0
p191	p201	1793927	0
p55	p138	348165	0
p287	p22	12813207	0
p19	p221	11625842	0
p141	p132	11226364	0
p173	p189	742863	0
p129	p66	14648334	0
p83	p92	7721762	0
p307	p276	9938405	0
p368	p12	6899976	0
p399	p48	5943157	0
p250	p129	10515671	0
p112	p20	12265699	0
p3	p367	8057758	0
p136	p120	11436393	0
p304	p217	10609441	0
p24	p399	12888793	0
p149	p337	13094926	0
p91	p209	3696711	0
p145	p322	74179	0
p323	p301	14573020	0
p251	p49	4765024	0
p356	p120	5416346	0
p149	p38	7859989	0
p10	p186	4304864	0
p269	p67	7531163	0
p81	p150	7134070	0
p251	p364	4008874	0
p21	p48	11572140	0
p332	p386	6279865	0
p81	p347	8926148	0
p291	p84	6376464	0
p10	p293	10807707	0
p314	p336	5749210	0
p95	p364	282417	0
p38	p151	742602	0
p32	p312	13264487	0
p77	p190	11642240	0
p142	p197	6548969	0
p375	p267	3874646	0
p99	p197	2083519	0
p338	p282	10396999	0
p243	p271	15560372	0
p255	p307	10755914	0
p196	p263	13179196	0
p340	p182	5062686	0
p356	p40	14887725	0
p223	p122	15495204	0
p18	p265	1088626	0
p394	p165	11474524	0
p210	p341	14077467	0
p267	p84	6509967	0
p94	p100	3262133	0
p54	p136	3346651	0
p25	p26	10111613	0
p256	p392	1042226	0
p247	p393	6777773	0
p364	p4	333167	0
p200	p380	3357642	0
p240	p303	9475807	0
p262	p194	7468457	0
p207	p397	6372736	0
p231	p370	1585555	0
p150	p17	8159095	0
p30	p374	9540373	0
p94	p283	192578	0
p32	p176	2943191	0
p286	p357	14161713	0
p233	p390	14914356	0
p21	p311	6528046	0
p266	p251	15449291	0
p327	p166	12404217	0
p223	p146	6051406	0
p383	p117	777052	0
p241	p168	6110235	0
p331	p145	7355891	0
p384	p165	188998	0
p218	p258	11041839	0
p91	p50	13984253	0
p134	p338	10651629	0
p326	p304	11441713	0
p59	p367	7264650	0
p243	p39	4825314	0
p285	p288	10539630	0
p271	p115	10737427	0
p91	p271	3797377	0
p127	p51	4634880	0
p134	p23	250706	0
p218	p74	428374	0
p33	p321	10665434	0
p189	p297	13418755	0
p44	p96	724590	0
p248	p383	12941353	0
p249	p348	11994491	0
p26	p195	9914252	0
p122	p258	14838665	0
p390	p346	15929699	0
p187	p341	12980375	0
p387	p309	10491007	0
p329	p388	8554590	0
p222	p115	13620635	0
p61	p158	8697373	0
p28	p280	5360886	0
p186	p53	898320	0
p341	p100	14721817	0
p301	p129	7349478	0
p170	p160	6629593	0
p210	p256	11827091	0
p149	p181	853465	0
p284	p337	6534394	0
p187	p293	6289690	0
p359	p44	11891781	0
p179	p344	9670695	0
p24	p209	12473986	0
p185	p394	11539159	0
p204	p48	1738727	0
p229	p391	5664360	0
p121	p296	3228485	0
p121	p34	1658877	0
p140	p349	10881289	0
p38	p268	14668733	0
p286	p241	16014651	0
p220	p354	1975337	0
p2	p141	14533700	0
p215	p117	15192405	0
p250	p195	2093254	0
p358	p153	1801243	0
p251	p96	11665571	0
p59	p64	12452943	0
p92	p352	13940498	0
p238	p217	14168315	0
p334	p132	9485196	0
p2	p153	10340470	0
p135	p85	12800625	0
p13	p173	12388864	0
p268	p131	13420895	0
p210	p267	12811922	0
p358	p223	4972042	0
p343	p259	9522140	0
p233	p386	7878738	0
p89	p364	3685770	0
p3	p24	6429204	0
p219	p333	4104022	0
p117	p22	1952492	0
p2	p34	12390684	0
p371	p164	11139888	0
p73	p356	2081165	0
p354	p244	15861687	0
p302	p337	683641	0
p198	p22	1412228	0
p286	p38	14489982	0
p39	p142	6861030	0
p365	p378	3872796	0
p248	p251	6112781	0
p312	p388	10801995	0
p187	p203	3065122	0
p383	p87	14993765	0
p72	p50	10103834	0
p259	p42	6585546	0
p139	p34	9067528	0
p387	p130	16080340	0
p13	p153	9790467	0
p325	p155	6488502	0
p15	p73	8723540	0
p378	p128	11705295	0
p170	p81	9915273	0
p163	p75	1543131	0
p93	p267	3607981	0
p197	p194	7361808	0
p113	p198	1454851	0
p44	p393	2550559	0
p353	p312	10222053	0
p361	p377	15403388	0
p273	p180	11819859	0
p285	p35	11834404	0
p392	p227	8040796	0
p335	p216	6875707	0
p233	p60	173007	0
p127	p194	13290026	0
p90	p329	7103779	0
p343	p193	6268252	0
p112	p272	4161670	0
p73	p367	5507884	0
p364	p23	112959	0
p315	p159	5280281	0
p185	p173	13373876	0
p61	p291	11408806	0
p304	p271	15851606	0
p340	p29	8937682	0
p19	p175	3303321	0
p110	p270	8864594	0
p171	p245	13290375	0
p21	p84	13602202	0
p139	p188	1113740	0
p65	p73	16083773	0
p230	p43	10211579	0
p222	p288	5975878	0
p98	p100	8666721	0
p127	p338	4323066	0
p59	p250	11658595	0
p258	p296	4908964	0
p233	p230	748360	0
p284	p241	9164143	0
p38	p334	5816996	0
p185	p199	6843816	0
p1	p259	7188274	0
p255	p58	15851678	0
p99	p268	3898941	0
p46	p159	2259303	0
p29	p252	1085930	0
p375	p353	12469626	0
p111	p79	14521709	0
p145	p272	14889392	0
p93	p188	14169356	0
p383	p35	13485194	0
p140	p67	7899796	0
p198	p1	6759507	0
p19	p164	7136073	0
p381	p334	12936425	0
p139	p320	9108253	0
p358	p184	4908107	0
p320	p281	4589390	0
p155	p382	10520238	0
p377	p225	4846104	0
p98	p108	398000	0
p329	p121	496920	0
p161	p153	8815204	0
p361	p173	6218335	0
p258	p102	9910021	0
p233	p355	4657797	0
p119	p9	10287302	0
p184	p250	4005893	0
p10	p66	13845474	0
p10	p246	4729540	0
p363	p313	8494364	0
p199	p366	915563	0
p275	p341	12543272	0
p307	p5	6492345	0
p93	p35	2888494	0
p190	p119	10527584	0
p385	p160	11172634	0
p6	p234	1199826	0
p27	p187	14942708	0
p7	p389	10753318	0
p213	p88	10961736	0
p60	p71	15754989	0
p3	p114	6027008	0
p107	p123	12126455	0
p105	p164	2488764	0
p210	p257	10208867	0
p242	p30	12266250	0
p183	p270	2178786	0
p215	p393	14055854	0
p42	p40	1367884	0
p285	p366	8302652	0
p376	p116	6874234	0
p299	p293	10610228	0
p207	p114	4262106	0
p333	p51	7409548	0
p254	p338	991711	0
p265	p250	8637786	0
p223	p302	10182408	0
p18	p165	13234228	0
p131	p279	6953302	0
p3	p174	4276593	0
p14	p147	9643999	0
p205	p155	12499773	0
p332	p243	1975787	0
p184	p204	2569792	0
p27	p183	7827508	0
p376	p218	7418643	0
p329	p49	1435123	0
p344	p313	16073141	0
p329	p145	8255259	0
p240	p13	6229530	0
p18	p88	12225691	0
p76	p33	8481164	0
p99	p125	11626002	0
p21	p337	13853011	0
p386	p34	15521715	0
p357	p48	8125104	0
p243	p222	9678640	0
p264	p0	14251275	0
p71	p53	11509432	0
p248	p17	13697000	0
p112	p103	1563250	0
p297	p102	11462752	0
p260	p53	9959793	0
p219	p289	6664217	0
p207	p275	11249499	0
p33	p142	13094665	0
p351	p43	5835248	0
p179	p186	1332598	0
p285	p174	669703	0
p140	p397	1698731	0
p272	p297	3849865	0
p260	p176	87683	0
p8	p309	5498683	0
p284	p282	7812735	0
p264	p326	712327	0
p254	p382	13297021	0
p114	p40	13107635	0
p215	p16	13766944	0
p299	p177	5039989	0
p184	p5	11243971	0
p387	p203	10612558	0
p309	p35	4447337	0
p323	p226	14433971	0
p332	p357	7194057	0
p204	p365	414370	0
p15	p200	2600081	0
p33	p251	15329399	0
p331	p100	6760262	0
p2	p212	1214409	0
p284	p375	4347469	0
p193	p243	8871907	0
p304	p346	6437211	0
p393	p366	15943793	0
p372	p200	9818911	0
p391	p150	9359445	0
p256	p280	11131870	0
p242	p299	14253903	0
p82	p168	10058071	0
p397	p151	1085860	0
p161	p115	8625295	0
p124	p175	15897280	0
p185	p260	1343247	0
p46	p365	15059879	0
p305	p122	13191042	0
p395	p85	10077791	0
p156	p101	15976154	0
p194	p146	3006988	0
p251	p297	2542410	0
p99	p135	12551401	0
p321	p139	2495755	0
p171	p357	10479310	0
p19	p236	14514053	0
p289	p120	6250886	0
p368	p356	10125279	0
p37	p16	6880576	0
p349	p237	1197862	0
p86	p391	2338065	0
p24	p397	12190737	0
p90	p94	7809674	0
p163	p275	10381280	0
p304	p128	8559544	0
p101	p225	14380686	0
p156	p276	7109325	0
p69	p271	9102909	0
p192	p72	11497882	0
p369	p275	15965276	0
p190	p202	8160876	0
p351	p27	14237123	0
p315	p370	11076046	0
p384	p150	3123186	0
p399	p114	9929579	0
p310	p235	15521855	0
p275	p302	13986813	0
p132	p5	3801551	0
p242	p199	14281797	0
p162	p315	3471489	0
p327	p341	10002818	0
p141	p345	5337583	0
p18	p390	10587254	0
p44	p59	3943713	0
p212	p150	11270543	0
p238	p373	13482768	0
p141	p338	15218228	0
p119	p288	8476550	0
p63	p197	11454217	0
p152	p14	10138081	0
p98	p4	4142242	0
p186	p357	4396478	0
p395	p116	5654057	0
p27	p355	2173618	0
p241	p271	2052005	0
p30	p130	6945071	0
p238	p309	6913705	0
p163	p123	7320796	0
p254	p136	7501056	0
p377	p366	10545745	0
p69	p137	4535269	0
p326	p303	4095391	0
p42	p379	15833364	0
p142	p270	6357401	0
p316	p235	5839977	0
p186	p366	4479162	0
p116	p65	9029766	0
p347	p64	2311120	0
p228	p296	15471533	0
p392	p182	41423	0
p77	p0	6901931	0
p249	p182	1776485	0
p204	p94	6355242	0
p140	p252	8498224	0
p265	p284	8909623	0
p65	p15	2645119	0
p364	p335	5142298	0
p382	p165	12363432	0
p374	p296	6035087	0
p277	p37	5036106	0
p282	p165	15490643	0
p86	p399	2947935	0
p44	p370	12728980	0
p173	p14	487633	0
p57	p5	10888077	0
p25	p320	535387	0
p149	p336	2515985	0
p98	p326	7638376	0
p230	p285	8882878	0
p57	p200	3228660	0
p24	p8	2097087	0
p155	p48	14064509	0
p129	p22	4616998	0
p31	p122	5782480	0
p68	p99	11849583	0
p156	p308	1688724	0
p41	p79	9996984	0
p198	p28	9737815	0
p63	p151	4277072	0
p173	p348	2139287	0
p369	p37	3514900	0
p125	p154	5016965	0
p184	p154	10309755	0
p199	p398	8453951	0
p176	p366	94301	0
p330	p153	9664587	0
p277	p285	14322600	0
p332	p367	5283807	0
p81	p365	10564871	0
p135	p56	5248022	0
p41	p263	14454344	0
p295	p312	9806160	0
p212	p348	9508420	0
p396	p335	7224709	0
p2	p30	1767057	0
p398	p117	8706845	0
p93	p302	4622676	0
p222	p153	6211882	0
p233	p268	12450385	0
p317	p183	14749501	0
p232	p230	21483	0
p91	p261	4102608	0
p147	p252	4665865	0
p259	p357	15902073	0
p365	p72	12123707	0
p394	p380	1803472	0
p398	p133	13471037	0
p7	p150	11510573	0
p52	p335	2964932	0
p162	p377	11594549	0
p98	p126	6374869	0
p132	p357	9960475	0
p33	p368	15388563	0
p60	p89	3262980	0
p54	p29	7531926	0
p280	p35	13082087	0
p210	p212	7019914	0
p393	p344	14975463	0
p272	p283	12838717	0
p273	p4	6761240	0
p370	p367	10855951	0
p135	p225	3578372	0
p116	p166	4829344	0
p149	p215	14700954	0
p304	p323	2537351	0
p29	p48	6196711	0
p21	p14	7706332	0
p21	p319	1600789	0
p333	p340	7264093	0
p19	p338	12730900	0
p126	p179	6774818	0
p9	p144	15374816	0
p38	p247	14032134	0
p289	p97	5325062	0
p141	p91	9440935	0
p395	p274	9682843	0
p170	p189	10451520	0
p299	p355	3917668	0
p327	p269	14863704	0
p304	p4	9751957	0
p105	p115	5401121	0
p156	p188	10887454	0
p295	p289	6147895	0
p343	p173	15841799	0
p347	p167	2297910	0
p353	p138	7879643	0
p343	p235	1788576	0
p298	p270	9065057	0
p202	p371	1343489	0
p30	p330	7964369	0
p44	p217	12741680	0
p276	p351	1097042	0
p251	p202	4758487	0
p26	p309	9756919	0
p204	p390	12904949	0
p243	p34	2429178	0
p347	p318	3997558	0
p80	p200	1620278	0
p342	p44	194611	0
p353	p123	486205	0
p69	p64	3022514	0
p149	p13	6194564	0
p237	p214	1737269	0
p348	p214	7526404	0
p33	p50	5009912	0
p276	p395	8504519	0
p238	p280	13398821	0
p302	p159	4738781	0
p394	p326	595968	0
p110	p199	15841757	0
p18	p363	13280329	0
p25	p220	8186442	0
p50	p301	2905271	0
p180	p129	2495102	0
p239	p196	12598697	0
p219	p29	11019580	0
p31	p301	12686342	0
p162	p17	11752279	0
p81	p319	4748596	0
p324	p96	13805259	0
p112	p150	16025978	0
p210	p366	2029312	0
p212	p120	15207031	0
p239	p353	7083543	0
p376	p137	13612203	0
p74	p107	14630188	0
p255	p392	6984588	0
p170	p193	12094695	0
p206	p222	5297822	0
p352	p396	998846	0
p28	p252	13170806	0
p191	p16	14892202	0
p266	p181	5109739	0
p343	p282	3122702	0
p104	p40	10940952	0
p345	p176	13055895	0
p142	p223	256139	0
p274	p114	2133251	0
p236	p52	9973099	0
p68	p244	2437982	0
p75	p301	11937864	0
p221	p186	9772998	0
p184	p95	14386769	0
p341	p397	16091583	0
p125	p335	7917733	0
p31	p103	8606276	0
p148	p256	1929417	0
p9	p58	4915893	0
p3	p15	2348811	0
p374	p199	2236847	0
p38	p294	11164516	0
p193	p207	8812057	0
p12	p301	2299022	0
p103	p308	107536	0
p379	p281	7805107	0
p248	p270	5770919	0
p325	p180	602678	0
p31	p95	2669138	0
p174	p373	15561503	0
p293	p152	15863625	0
p12	p155	716788	0
p252	p216	13522203	0
p30	p321	9848488	0
p228	p310	15572077	0
p61	p146	11023124	0
p352	p289	11053585	0
p254	p120	1592548	0
p181	p35	13113931	0
p118	p365	5433180	0
p104	p214	3868665	0
p166	p236	6587554	0
p54	p264	8610801	0
p137	p381	8617556	0
p172	p176	15441005	0
p384	p180	13840774	0
p13	p267	3418547	0
p65	p203	1369430	0
p168	p321	15319265	0
p293	p57	7635510	0
p113	p133	12822514	0
p242	p224	10291012	0
p316	p327	10814783	0
p30	p36	13725111	0
p326	p263	6376786	0
p91	p347	6069446	0
p317	p64	3112648	0
p25	p80	11358099	0
p116	p302	10329991	0
p25	p367	10922797	0
p171	p190	12786743	0
p138	p183	10477350	0
p0	p399	14893245	0
p104	p218	5081720	0
p26	p226	4060175	0
p139	p40	11070252	0
p42	p381	8941059	0
p80	p234	14422490	0
p213	p199	8859776	0
p218	p300	8649801	0
p313	p66	11091458	0
p250	p334	11345733	0
p163	p67	14064059	0
p319	p381	12852342	0
p185	p342	899174	0
p112	p316	2641229	0
p292	p120	11104530	0
p25	p191	13457124	0
p148	p384	2346793	0
p49	p41	15824400	0
p2	p193	150697	0
p355	p278	3202640	0
p180	p183	7666773	0
p254	p236	14554308	0
p44	p294	14912014	0
p69	p104	13805297	0
p354	p278	10024614	0
p359	p321	4230707	0
p307	p361	3668113	0
p256	p215	7889793	0
p60	p274	12892291	0
p255	p36	10909558	0
p162	p189	113332	0
p181	p194	3907098	0
p206	p313	6417130	0
p63	p339	5158474	0
p93	p121	878442	0
p185	p44	8388339	0
p28	p319	11500873	0
p21	p364	2338594	0
p349	p14	15214566	0
p13	p97	11782342	0
p161	p168	9684385	0
p291	p266	11163338	0
p287	p257	9782787	0
p342	p297	282043	0
p106	p87	13115220	0
p196	p84	11541273	0
p298	p62	3293587	0
p232	p363	9246239	0
p11	p258	1025351	0
p232	p318	7893802	0
p359	p395	13118979	0
p374	p302	8729869	0
p178	p356	4748357	0
p248	p345	269952	0
p287	p181	15652465	0
p286	p394	15809553	0
p154	p222	14032587	0
p283	p334	12824523	0
p329	p252	15157047	0
p204	p51	6094192	0
p210	p392	15269675	0
p45	p195	4633996	0
p98	p300	92980	0
p254	p180	2911544	0
p192	p64	3903135	0
p154	p239	7386446	0
p169	p374	10547981	0
p206	p289	8414595	0
p369	p367	7190264	0
p220	p106	11423104	0
p226	p129	8124126	0
p291	p294	6110672	0
p11	p250	3112503	0
p170	p15	2582639	0
p14	p133	14315047	0
p87	p14	3259811	0
p58	p364	5829370	0
p283	p322	8840460	0
p77	p227	2101606	0
p3	p181	2335632	0
p277	p196	15823052	0
p13	p353	8469293	0
p331	p345	5773699	0
p137	p177	11788972	0
p81	p202	7162471	0
p81	p256	15484859	0
p329	p96	2438465	0
p58	p22	14910393	0
p329	p116	5589759	0
p311	p129	8345059	0
p284	p260	5409363	0
p157	p169	14595518	0
p125	p139	15297547	0
p55	p310	3837144	0
p367	p388	7063890	0
p341	p73	11218363	0
p228	p183	12087928	0
p92	p337	4602388	0
p240	p348	4938949	0
p138	p227	10543578	0
p164	p120	10925040	0
p193	p154	8705026	0
p222	p14	5752540	0
p290	p201	13152104	0
p125	p244	6601176	0
p134	p8	1675504	0
p348	p209	14364986	0
p125	p146	14996395	0
p7	p103	6760339	0
p220	p14	13977172	0
p184	p365	7741125	0
p148	p338	11664308	0
p228	p256	10007545	0
