waypoint1	waypoint2	distance_m	duration_s
p567	p92	8686639	0
p505	p320	2412605	0
p61	p588	3845294	0
p82	p218	15683118	0
p265	p199	5162398	0
p33	p59	9510464	0
p360	p22	11768161	0
p112	p146	3607852	0
p126	p474	4340241	0
p212	p554	6660236	0
p220	p58	9391346	0
p433	p551	5558403	0
p0	p303	8494878	0
p390	p85	8094418	0
p105	p251	12961896	0
p509	p199	12028983	0
p173	p200	2808861	0
p460	p139	8241432	0
p567	p412	12574514	0
p193	p346	4167817	0
p341	p13	1288449	0
p533	p57	11207360	0
p333	p101	13641422	0
p172	p29	15522081	0
p376	p414	7800926	0
p320	p535	2203430	0
p11	p82	9598470	0
p403	p200	7535950	0
p485	p510	8374722	0
p548	p421	7718590	0
p232	p273	12246215	0
p589	p345	12030084	0
p551	p236	16026390	0
p275	p520	13550850	0
p9	p346	3953529	0
p523	p9	12699314	0
p32	p156	5138958	0
p246	p485	722985	0
p293	p470	9409329	0
p577	p497	11922744	0
p9	p367	11955677	0
p56	p354	5415668	0
p488	p456	9999344	0
p461	p434	8348146	0
p570	p311	12061239	0
p409	p515	1495166	0
p99	p435	2468510	0
p325	p458	14304715	0
p168	p562	14895282	0
p477	p28	7354931	0
p338	p22	106192	0
p550	p339	6822560	0
p440	p573	15900637	0
p100	p537	5262550	0
p438	p51	3688632	0
p24	p550	42753	0
p295	p159	12058451	0
p202	p128	1399949	0
p584	p593	12782872	0
p399	p67	439295	0
p137	p434	1310063	0
p466	p311	5521834	0
p36	p355	12346681	0
p285	p202	8083669	0
p264	p455	4947854	0
p581	p40	6328854	0
p10	p453	5387286	0
p135	p50	6294277	0
p570	p507	647384	0
p492	p279	1977258	0
p68	p77	13575621	0
p351	p535	13244087	0
p486	p560	5591824	0
p19	p270	12052422	0
p42	p139	4431143	0
p583	p71	8606329	0
p564	p53	14293890	0
p98	p486	13959608	0
p205	p101	6458372	0
p510	p128	13853649	0
p324	p164	3171461	0
p457	p454	4426198	0
p254	p499	9335731	0
p112	p444	14073909	0
p224	p117	468223	0
p162	p73	506840	0
p561	p308	1677517	0
p351	p120	11436530	0
p480	p340	9505297	0
p9	p384	5654776	0
p353	p569	3493495	0
p343	p85	9679825	0
p480	p436	8050738	0
p559	p322	14093480	0
p33	p570	9625607	0
p349	p279	5054216	0
p108	p380	12835340	0
p457	p429	2577374	0
p264	p564	779646	0
p403	p87	8731074	0
p157	p593	6709442	0
p134	p529	11899541	0
p307	p93	10014404	0
p188	p569	13117946	0
p11	p216	3545168	0
p555	p344	6388814	0
p215	p467	5180247	0
p239	p479	6616087	0
p410	p436	13635503	0
p185	p4	2405157	0
p199	p417	15101335	0
p140	p333	6307220	0
p32	p350	15589439	0
p283	p16	10568997	0
p193	p569	16067925	0
p205	p62	12082951	0
p233	p249	12852148	0
p204	p130	14291167	0
p368	p142	1258062	0
p415	p443	3194833	0
p191	p449	3374718	0
p264	p418	2542511	0
p107	p308	6734866	0
p320	p569	8774383	0
p46	p193	8394600	0
p352	p130	6172068	0
p318	p270	11708844	0
p137	p355	6434632	0
p544	p217	3153729	0
p368	p561	15808569	0
p127	p402	1954621	0
p99	p546	514319	0
p173	p317	13494838	0
p402	p174	12465842	0
p400	p583	12956674	0
p233	p407	5422393	0
p448	p261	4420403	0
p545	p276	14392790	0
p10	p233	10869704	0
p99	p469	4215795	0
p299	p13	7187631	0
p134	p581	15964004	0
p213	p289	14819272	0
p111	p383	14658967	0
p248	p425	4830501	0
p223	p7	8485422	0
p246	p561	7361206	0
p265	p302	14517894	0
p343	p548	10915633	0
p60	p337	1420480	0
p332	p164	8919373	0
p462	p236	894533	0
p298	p561	2200144	0
p82	p79	11855438	0
p143	p579	7228887	0
p248	p246	9992469	0
p54	p138	16045361	0
p466	p452	11839258	0
p435	p200	935555	0
p594	p225	13112969	0
p81	p548	13156859	0
p274	p454	2638708	0
p237	p131	95229	0
p140	p154	127524	0
p362	p115	11096839	0
p580	p318	10199053	0
p375	p189	5969925	0
p68	p221	227188	0
p33	p460	12424257	0
p199	p382	3865306	0
p117	p301	9869765	0
p403	p317	13687114	0
p502	p176	1695189	0
p86	p344	407439	0
p513	p557	5707855	0
p285	p138	3614260	0
p480	p21	14326803	0
p323	p436	1044928	0
p46	p351	13580571	0
p397	p137	13485110	0
p156	p121	10348887	0
p546	p263	12104539	0
p456	p436	14253798	0
p422	p97	12105455	0
p110	p450	10860232	0
p338	p364	1472793	0
p269	p495	14887944	0
p78	p133	3376617	0
p342	p4	5913118	0
p180	p441	1655157	0
p98	p58	9811467	0
p113	p197	331796	0
p453	p297	5877615	0
p375	p186	9180873	0
p394	p476	7487325	0
p64	p262	8090442	0
p517	p29	9011991	0
p492	p151	13316727	0
p33	p104	7524195	0
p192	p522	15218004	0
p488	p274	692490	0
p202	p245	7459995	0
p269	p561	6556171	0
p179	p464	14872242	0
p433	p388	15351669	0
p149	p507	3548046	0
p439	p453	8509274	0
p266	p397	9080003	0
p475	p323	12642136	0
p169	p108	9075474	0
p223	p70	12683575	0
p29	p236	12029853	0
p403	p14	3335146	0
p187	p85	15586783	0
p305	p173	6095713	0
p187	p345	10194957	0
p326	p247	15280215	0
p497	p216	3679788	0
p89	p451	2144274	0
p47	p446	3473623	0
p55	p370	5129469	0
p584	p288	5520781	0
p514	p142	7016101	0
p547	p441	15208835	0
p125	p169	8054746	0
p81	p282	427772	0
p138	p41	12359262	0
p574	p267	14780059	0
p558	p94	2169734	0
p139	p561	6559559	0
p160	p379	8979504	0
p315	p263	3302669	0
p589	p148	4302025	0
p3	p224	3429940	0
p369	p476	7855382	0
p416	p452	3918883	0
p359	p161	10543950	0
p349	p208	11848083	0
p85	p177	12786316	0
p157	p107	4512782	0
p432	p176	7637579	0
p315	p379	4151219	0
p135	p191	467604	0
p30	p331	11628947	0
p378	p150	9291972	0
p558	p225	9150918	0
p415	p345	14089173	0
p91	p13	1900384	0
p517	p234	4394033	0
p408	p298	9355444	0
p372	p346	13778328	0
p189	p569	14591941	0
p508	p261	10595321	0
p358	p63	15345731	0
p519	p216	13922006	0
p215	p416	13171867	0
p305	p251	10154732	0
p148	p566	5329639	0
p564	p585	4825846	0
p264	p406	4693396	0
p398	p442	218878	0
p98	p44	7050894	0
p219	p369	9815665	0
p552	p380	2129269	0
p438	p402	8950771	0
p392	p120	10208946	0
p448	p300	8662273	0
p24	p93	9338315	0
p536	p506	9381808	0
p91	p561	3663713	0
p583	p36	16018643	0
p186	p511	5635515	0
p185	p153	13050198	0
p402	p407	8523025	0
p451	p542	11623310	0
p39	p230	12741820	0
p232	p22	6025492	0
p410	p469	14375134	0
p232	p384	10732346	0
p221	p296	11277137	0
p368	p428	8968832	0
p179	p532	7925888	0
p412	p176	7174970	0
p542	p133	16021748	0
p254	p155	12015565	0
p577	p505	11907721	0
p387	p225	11290423	0
p92	p406	6687133	0
p514	p448	1306001	0
p483	p354	1407143	0
p396	p392	3671241	0
p37	p236	13668606	0
p9	p308	14598530	0
p359	p237	590608	0
p466	p269	15921416	0
p208	p524	13142465	0
p347	p598	5133844	0
p183	p71	12417214	0
p430	p151	6234047	0
p264	p274	7828048	0
p541	p525	2765090	0
p51	p73	4510674	0
p9	p518	4710003	0
p442	p34	5150759	0
p488	p154	11356147	0
p551	p73	3386748	0
p446	p417	15907974	0
p326	p300	5291546	0
p194	p511	6782637	0
p104	p114	7510358	0
p474	p422	6647345	0
p59	p121	4064806	0
p185	p520	5788247	0
p358	p445	13712512	0
p374	p167	9705868	0
p171	p321	7961240	0
p25	p521	11768022	0
p18	p520	15630842	0
p402	p40	15609744	0
p445	p167	14258960	0
p516	p499	9550467	0
p574	p273	2712224	0
p20	p472	10761632	0
p264	p40	4757624	0
p480	p247	9982882	0
p356	p560	14749307	0
p207	p338	7614143	0
p118	p527	2507008	0
p483	p146	12671389	0
p116	p313	4733540	0
p92	p337	918398	0
p42	p443	10175453	0
p492	p35	6423000	0
p445	p312	4859023	0
p311	p568	6219283	0
p83	p560	12844064	0
p83	p251	11072253	0
p213	p571	4764030	0
p449	p102	1023020	0
p68	p116	15673104	0
p134	p160	13503150	0
p61	p82	15629448	0
p517	p529	1232915	0
p383	p273	5938003	0
p475	p276	5554009	0
p61	p436	14824367	0
p383	p302	3213010	0
p19	p529	2939913	0
p90	p571	4875274	0
p24	p436	5607929	0
p149	p362	3218610	0
p190	p450	7246039	0
p574	p437	5064430	0
p509	p300	1733991	0
p226	p379	5608811	0
p529	p180	8265011	0
p546	p322	1064860	0
p11	p357	11842767	0
p59	p459	4165563	0
p533	p159	2365504	0
p62	p320	15618926	0
p330	p514	3210434	0
p571	p296	1853985	0
p223	p366	11604229	0
p303	p573	1874463	0
p582	p40	10339811	0
p585	p507	148424	0
p514	p355	15079682	0
p179	p30	15841938	0
p198	p41	8766713	0
p32	p595	4338059	0
p538	p3	6995229	0
p242	p120	8996398	0
p256	p5	11013346	0
p173	p511	14146877	0
p39	p356	9433343	0
p482	p526	11204599	0
p92	p514	3909997	0
p88	p244	13565726	0
p184	p275	1154793	0
p45	p182	2662360	0
p359	p543	15685377	0
p409	p498	10793168	0
p419	p200	6537818	0
p277	p341	3079143	0
p517	p317	14910849	0
p462	p402	1568302	0
p430	p23	1765679	0
p92	p209	3323661	0
p299	p356	9698838	0
p343	p164	2930325	0
p533	p139	7463013	0
p342	p359	1961284	0
p502	p370	4755938	0
p4	p393	10838857	0
p213	p197	13264528	0
p198	p505	103210	0
p307	p214	4689191	0
p421	p371	11581542	0
p33	p60	5269015	0
p59	p280	2275065	0
p496	p313	12281866	0
p406	p35	8364809	0
p353	p42	15219145	0
p141	p315	8740233	0
p229	p198	6979618	0
p218	p591	10270524	0
p246	p123	10904460	0
p522	p93	8610610	0
p163	p347	2347664	0
p74	p155	10474076	0
p54	p310	3343070	0
p221	p29	14195006	0
p413	p443	14289182	0
p305	p447	6394039	0
p127	p477	12687138	0
p350	p296	14384204	0
p294	p71	1694195	0
p105	p327	14110997	0
p566	p302	15304704	0
p358	p402	11162589	0
p359	p4	4559441	0
p242	p140	2164943	0
p18	p216	15664608	0
p138	p165	3466111	0
p169	p506	4611588	0
p463	p175	1091329	0
p394	p124	10643954	0
p232	p298	6416009	0
p592	p271	13570251	0
p358	p199	5832809	0
p385	p573	14136619	0
p292	p527	9844224	0
p248	p5	6025452	0
p471	p297	13110473	0
p565	p64	2740983	0
p220	p360	8494873	0
p54	p109	14393979	0
p141	p552	4456469	0
p256	p100	7210483	0
p411	p259	3335603	0
p285	p560	4953605	0
p298	p409	5185574	0
p376	p189	14035244	0
p290	p22	11240728	0
p293	p214	1244084	0
p80	p304	111797	0
p488	p157	14803263	0
p233	p34	9082870	0
p166	p203	14897891	0
p136	p421	2710173	0
p20	p151	10426744	0
p36	p478	683915	0
p314	p248	11177	0
p198	p7	11747560	0
p528	p365	12189119	0
p484	p560	4426851	0
p409	p496	588863	0
p241	p226	6277048	0
p518	p115	4713278	0
p181	p197	6177251	0
p516	p40	2869535	0
p205	p487	9812210	0
p154	p304	12292649	0
p508	p161	15845504	0
p410	p502	13740581	0
p219	p352	12063445	0
p179	p235	11465888	0
p332	p546	15460674	0
p236	p296	6018151	0
p18	p524	11598982	0
p553	p421	13591814	0
p336	p525	12510718	0
p520	p378	8151837	0
p580	p160	6712317	0
p135	p496	7525163	0
p229	p289	1671266	0
p99	p114	2236276	0
p214	p423	10633121	0
p529	p194	518599	0
p338	p423	7368542	0
p445	p238	7087669	0
p2	p248	8011033	0
p447	p568	8814751	0
p284	p384	9970275	0
p570	p87	2071524	0
p521	p548	7336346	0
p501	p120	3933350	0
p156	p57	7121752	0
p560	p322	2742497	0
p190	p556	1879350	0
p358	p246	8009326	0
p226	p234	1528194	0
p387	p120	5702573	0
p530	p526	11728470	0
p351	p300	14076133	0
p567	p432	1369913	0
p373	p450	9281575	0
p306	p280	867841	0
p241	p9	5848922	0
p3	p124	9839476	0
p426	p128	4413158	0
p264	p1	15884546	0
p462	p427	7868705	0
p427	p74	381602	0
p492	p579	7831717	0
p83	p203	7447309	0
p573	p414	9862092	0
p352	p183	14508044	0
p395	p284	1439534	0
p297	p537	5006784	0
p479	p467	2079430	0
p387	p30	6005709	0
p144	p507	10620404	0
p431	p579	9694490	0
p241	p461	3545389	0
p264	p553	1164380	0
p470	p421	11894063	0
p249	p441	7136100	0
p361	p304	4409676	0
p225	p467	5177905	0
p246	p371	15895257	0
p342	p237	4051578	0
p556	p487	12560924	0
p113	p38	7956853	0
p286	p46	3217869	0
p502	p85	15153900	0
p413	p91	4483774	0
p6	p102	1480507	0
p168	p442	3355667	0
p456	p424	540922	0
p574	p587	7797584	0
p331	p527	15716803	0
p211	p212	10581212	0
p498	p238	2654733	0
p325	p415	3513283	0
p503	p57	6063495	0
p467	p235	9362985	0
p18	p210	7977733	0
p402	p558	15963001	0
p376	p338	12042520	0
p314	p319	4700340	0
p249	p571	8497031	0
p250	p591	13653787	0
p77	p510	3771952	0
p597	p27	5541396	0
p162	p469	13622536	0
p594	p442	14717871	0
p370	p555	5597387	0
p378	p194	796137	0
p452	p586	3367195	0
p341	p432	5552054	0
p221	p586	3069394	0
p1	p383	15988094	0
p376	p466	879870	0
p30	p434	4761812	0
p61	p129	3224170	0
p575	p514	10905540	0
p80	p548	5247654	0
p340	p421	12691370	0
p330	p421	7725314	0
p325	p183	6464271	0
p185	p224	9169702	0
p552	p238	11143817	0
p124	p259	14173736	0
p481	p106	5142678	0
p126	p390	14495079	0
p387	p142	11166638	0
p104	p566	4615240	0
p174	p478	11446471	0
p441	p84	10727058	0
p493	p355	6325247	0
p65	p357	12701992	0
p311	p540	15829745	0
p546	p128	2260017	0
p112	p565	2043445	0
p490	p406	2838736	0
p7	p524	11367882	0
p593	p85	213252	0
p149	p433	4819114	0
p210	p536	6540271	0
p578	p224	12129054	0
p248	p21	11103998	0
p237	p271	4131966	0
p480	p167	7726671	0
p125	p236	2946005	0
p538	p572	10362926	0
p285	p546	5892160	0
p375	p34	6453188	0
p19	p375	15447636	0
p222	p158	14620823	0
p505	p197	4959908	0
p387	p212	13722089	0
p324	p406	460592	0
p51	p261	11873652	0
p544	p338	15180463	0
p176	p227	2838402	0
p500	p407	1122916	0
p361	p160	2039064	0
p564	p49	5707609	0
p75	p496	14413593	0
p117	p176	2847227	0
p199	p16	11604991	0
p316	p320	8583121	0
p243	p461	11728261	0
p293	p502	9752387	0
p2	p292	5935325	0
p112	p163	1641011	0
p480	p97	2463934	0
p566	p256	7504582	0
p9	p86	15912875	0
p542	p537	4633100	0
p452	p450	1059757	0
p394	p373	4552764	0
p433	p558	1574929	0
p337	p235	11188495	0
p491	p280	12130131	0
p312	p227	13944183	0
p26	p495	12241515	0
p39	p357	4693043	0
p536	p133	12705057	0
p298	p345	11508029	0
p2	p232	4867132	0
p394	p85	4378282	0
p331	p259	5461806	0
p316	p437	11554416	0
p260	p599	7050675	0
p16	p209	8645321	0
p151	p97	14446207	0
p564	p451	2322619	0
p365	p415	8716285	0
p403	p390	5793721	0
p248	p583	747572	0
p326	p546	13064878	0
p148	p403	8961599	0
p269	p381	11915229	0
p597	p152	13652256	0
p560	p371	14458823	0
p368	p433	12650784	0
p499	p62	302581	0
p503	p467	3842993	0
p61	p408	4453205	0
p275	p268	6435642	0
p508	p558	1928450	0
p361	p548	6780357	0
p566	p384	13956836	0
p86	p543	10461433	0
p98	p213	14311002	0
p108	p166	6598029	0
p550	p354	1799834	0
p92	p486	10650026	0
p139	p209	10237593	0
p231	p547	7146375	0
p304	p497	508657	0
p307	p145	11943374	0
p544	p587	11825328	0
p430	p489	14921682	0
p572	p388	299608	0
p215	p130	13070706	0
p275	p238	3883630	0
p293	p363	11894526	0
p170	p343	1800505	0
p264	p586	14457613	0
p91	p94	12225264	0
p116	p300	12427223	0
p93	p71	1813564	0
p298	p432	3089508	0
p582	p390	4787297	0
p531	p570	5394645	0
p192	p157	9120714	0
p191	p202	1360814	0
p192	p399	11034821	0
p580	p507	4659976	0
p516	p598	5259921	0
p559	p472	11439226	0
p580	p36	5372133	0
p24	p359	12628417	0
p224	p50	4976438	0
p15	p244	8393748	0
p47	p138	14711825	0
p198	p348	13195443	0
p358	p468	1479078	0
p55	p397	1120435	0
p11	p553	1571077	0
p580	p252	2759362	0
p18	p55	14943534	0
p558	p259	10631751	0
p255	p270	3648276	0
p39	p289	12198992	0
p400	p327	11806549	0
p291	p394	15442129	0
p524	p270	7565639	0
p126	p562	11618240	0
p68	p176	295677	0
p412	p352	11220192	0
p240	p468	1998660	0
p12	p37	10040139	0
p198	p471	4092518	0
p52	p357	6203158	0
p368	p537	4226645	0
p8	p494	9934225	0
p157	p560	2478402	0
p2	p386	11098273	0
p173	p450	14249687	0
p390	p262	5025097	0
p527	p590	8581230	0
p358	p555	12335416	0
p265	p259	428845	0
p277	p559	14114144	0
p495	p312	15610030	0
p571	p79	14058578	0
p439	p441	9742482	0
p395	p372	7406005	0
p125	p101	14216021	0
p243	p278	4977858	0
p287	p590	9964750	0
p138	p465	5580089	0
p360	p63	5652894	0
p375	p573	10438470	0
p189	p281	8229922	0
p521	p310	7077914	0
p131	p244	15830244	0
p275	p244	2043656	0
p90	p577	967082	0
p493	p407	8106495	0
p155	p138	15249083	0
p253	p78	2788952	0
p517	p411	14764529	0
p243	p287	13684249	0
p516	p12	8382028	0
p10	p262	5572813	0
p63	p137	12292362	0
p342	p393	9111513	0
p74	p122	5876963	0
p134	p358	4143433	0
p417	p151	15441553	0
p47	p567	10866582	0
p228	p497	7703030	0
p369	p598	13428711	0
p69	p188	12327245	0
p7	p555	6382062	0
p207	p525	9151059	0
p247	p542	8772003	0
p351	p337	5457350	0
p220	p39	7528999	0
p439	p49	8030752	0
p107	p155	8262176	0
p588	p262	1863003	0
p567	p359	1465596	0
p402	p270	6578672	0
p137	p485	11258674	0
p446	p571	12480776	0
p593	p297	13652457	0
p426	p441	12728981	0
p331	p271	11923340	0
p530	p590	5930458	0
p258	p450	10508635	0
p147	p97	4246690	0
p61	p0	8185977	0
p113	p319	1728134	0
p358	p86	4597580	0
p169	p129	2338344	0
p482	p373	10650324	0
p522	p238	5981512	0
p364	p429	814838	0
p295	p392	10438023	0
p587	p280	1010994	0
p310	p571	7545530	0
p546	p404	4071928	0
p369	p467	8138568	0
p529	p467	3957167	0
p206	p567	9233730	0
p403	p59	5994408	0
p259	p313	9811226	0
p92	p197	12920473	0
p343	p392	11242932	0
p249	p582	6610309	0
p332	p4	11139443	0
p410	p398	7712816	0
p163	p84	11796229	0
p547	p309	8886210	0
p162	p587	9061071	0
p530	p545	6844190	0
p240	p71	10893721	0
p241	p58	9771569	0
p293	p31	13266768	0
p588	p296	9008041	0
p81	p592	227390	0
p257	p280	14981110	0
p25	p386	4775480	0
p179	p236	3849041	0
p38	p53	5097246	0
p328	p22	11163270	0
p430	p328	11306789	0
p135	p474	8253490	0
p219	p287	3382028	0
p240	p50	1350832	0
p110	p262	7233028	0
p384	p527	13750280	0
p204	p469	8186382	0
p505	p420	2417791	0
p311	p548	1560729	0
p235	p421	13531071	0
p403	p214	8257063	0
p101	p270	8823287	0
p10	p557	6770366	0
p412	p17	6941486	0
p220	p309	7709310	0
p126	p540	15645174	0
p534	p579	3814398	0
p176	p414	12837491	0
p113	p340	6216649	0
p477	p245	984021	0
p7	p41	12128456	0
p374	p262	3839511	0
p466	p573	7637696	0
p391	p496	6615602	0
p400	p313	7967499	0
p204	p505	904978	0
p69	p443	583548	0
p156	p400	8137996	0
p100	p49	15856835	0
p574	p540	11531044	0
p273	p543	15437659	0
p321	p188	10081541	0
p446	p85	4941726	0
p328	p513	2249173	0
p596	p89	14179879	0
p538	p412	832844	0
p302	p48	9678769	0
p139	p598	15468062	0
p453	p435	6544313	0
p218	p131	1375681	0
p0	p1	11927034	0
p228	p379	2941693	0
p412	p245	6983957	0
p468	p458	9817149	0
p236	p183	1875128	0
p168	p133	8213666	0
p525	p227	10970093	0
p532	p303	2622992	0
p488	p519	2512107	0
p9	p35	7929774	0
p343	p11	13118359	0
p41	p146	9557405	0
p223	p14	15019979	0
p90	p487	9874748	0
p106	p555	12881522	0
p267	p373	3893637	0
p47	p543	5963924	0
p500	p429	11064575	0
p173	p407	10717973	0
p588	p321	7653128	0
p185	p124	4759306	0
p10	p465	3782783	0
p327	p78	7292220	0
p545	p540	8327497	0
p83	p324	6133268	0
p149	p415	8491866	0
p160	p117	6032760	0
p210	p321	1137357	0
p330	p592	591600	0
p409	p419	12377226	0
p437	p79	15349307	0
p188	p79	7166572	0
p566	p14	21757	0
p140	p357	9941244	0
p462	p384	5957194	0
p277	p541	6103598	0
p290	p591	10793843	0
p575	p541	15077680	0
p438	p564	6410985	0
p95	p150	14160323	0
p305	p378	2872624	0
p463	p560	9743084	0
p30	p410	8353362	0
p365	p23	10682148	0
p501	p505	15705054	0
p264	p413	14421292	0
p550	p423	10527119	0
p550	p160	1781977	0
p430	p443	7256810	0
p113	p162	13591915	0
p285	p344	6245265	0
p92	p20	5177247	0
p170	p332	11399360	0
p214	p519	967868	0
p409	p594	14623486	0
p76	p303	9673276	0
p41	p568	269522	0
p134	p448	9722767	0
p462	p522	13408249	0
p526	p450	14199058	0
p462	p560	10004548	0
p30	p367	4060622	0
p119	p423	8376031	0
p512	p587	12502730	0
p545	p395	10287581	0
p547	p321	9194211	0
p532	p297	15560197	0
p544	p402	7269767	0
p332	p114	5527509	0
p580	p119	6390814	0
p126	p537	12054429	0
p44	p181	14143728	0
p565	p370	2729641	0
p106	p378	13489232	0
p10	p349	15055541	0
p242	p326	14333457	0
p312	p52	15315439	0
p93	p415	15083835	0
p534	p23	9073613	0
p232	p175	1884834	0
p532	p235	4583365	0
p110	p594	2704668	0
p6	p59	1615874	0
p89	p584	6908164	0
p110	p535	9905904	0
p463	p305	9984566	0
p480	p490	11842770	0
p105	p46	8474123	0
p502	p50	12977759	0
p359	p482	7689273	0
p294	p540	5392864	0
p125	p335	12662448	0
p460	p116	3934986	0
p68	p9	8369139	0
p220	p467	13222682	0
p314	p353	15743600	0
p563	p422	9744406	0
p304	p543	9609826	0
p221	p492	5694909	0
p306	p425	8682710	0
p240	p341	6698333	0
p575	p338	15803914	0
p2	p479	3491050	0
p67	p371	14576366	0
p562	p579	3317822	0
p3	p477	15879895	0
p8	p183	4119359	0
p28	p236	3068899	0
p222	p556	12219210	0
p565	p262	3394828	0
p460	p225	12223308	0
p426	p305	6152081	0
p179	p486	1300973	0
p224	p101	13276709	0
p276	p375	12501708	0
p198	p147	8321426	0
p126	p152	7964976	0
p126	p49	3927919	0
p448	p139	8052328	0
p60	p187	8513893	0
p25	p145	6826354	0
p419	p106	15993506	0
p168	p199	11534763	0
p592	p16	4239006	0
p165	p79	1910443	0
p541	p34	1038550	0
p411	p42	15554446	0
p541	p259	7175038	0
p419	p435	5295101	0
p134	p406	4524318	0
p193	p131	10910008	0
p163	p305	5017485	0
p32	p178	5794763	0
p166	p406	2851721	0
p230	p301	3950784	0
p284	p576	5601795	0
p374	p362	3570206	0
p25	p530	2484433	0
p527	p328	8966876	0
p558	p36	4558514	0
p246	p40	12562840	0
p172	p248	10814353	0
p545	p243	418857	0
p219	p318	13645085	0
p532	p304	3604152	0
p198	p374	5679927	0
p249	p524	10106463	0
p288	p133	13626063	0
p249	p562	7313096	0
p141	p555	12978918	0
p247	p165	9311239	0
p551	p300	3170177	0
p362	p502	3316480	0
p381	p279	8152142	0
p184	p521	2654671	0
p188	p48	15683111	0
p171	p8	15099957	0
p297	p371	13574059	0
p184	p511	6646495	0
p172	p35	10002524	0
p248	p167	8062976	0
p60	p557	3632954	0
p192	p139	3240461	0
p444	p19	6396516	0
p190	p329	3606073	0
p275	p208	12862351	0
p265	p378	15056435	0
p314	p479	9721363	0
p331	p302	5129255	0
p50	p300	4192362	0
p589	p71	10293375	0
p363	p354	11558390	0
p315	p481	14918485	0
p368	p364	937139	0
p315	p209	7245660	0
p76	p358	1770038	0
p197	p85	1378361	0
p107	p40	6744278	0
p372	p87	14531082	0
p272	p115	15111887	0
p597	p496	4916915	0
p254	p260	6119171	0
p310	p209	10844370	0
p484	p378	1998616	0
p76	p96	11964347	0
p148	p123	3936599	0
p475	p153	12014804	0
p384	p420	7966496	0
p333	p1	15105643	0
p377	p259	3071462	0
p354	p569	12056256	0
p231	p434	14108525	0
p360	p225	729002	0
p532	p230	12156069	0
p479	p485	538931	0
p595	p188	7379415	0
p591	p201	2843148	0
p140	p427	13056690	0
p157	p543	2788662	0
p26	p417	6683336	0
p543	p128	2519354	0
p219	p356	6761454	0
p99	p51	15676154	0
p462	p477	13242431	0
p499	p253	15834002	0
p459	p300	9095532	0
p184	p541	10067112	0
p363	p160	9682943	0
p484	p370	14577765	0
p215	p216	865718	0
p136	p227	2061460	0
p396	p147	13458114	0
p493	p588	13776740	0
p409	p569	4178737	0
p265	p438	7202352	0
p237	p452	9448218	0
p127	p415	4392761	0
p210	p224	2248983	0
p12	p7	3980454	0
p343	p393	3639210	0
p332	p485	11218116	0
p570	p459	4129974	0
p148	p383	12624727	0
p276	p380	4855718	0
p530	p285	6182221	0
p272	p562	11774515	0
p292	p281	1495619	0
p3	p520	12563930	0
p309	p407	10261193	0
p431	p333	972898	0
p64	p128	12571184	0
p106	p246	15432083	0
p431	p221	15055833	0
p259	p407	9536960	0
p140	p266	13305766	0
p257	p205	9072305	0
p264	p60	14271818	0
p368	p466	1256746	0
p505	p21	435270	0
p516	p276	1682398	0
p306	p529	5323603	0
p546	p472	15054770	0
p161	p556	11329808	0
p173	p512	10996808	0
p134	p22	6338962	0
p72	p586	5268693	0
p125	p142	3489686	0
p229	p568	6793870	0
p113	p16	6527791	0
p228	p445	12111149	0
